window_start,window_minutes,variant,direction,fired_at,seconds_after_open,open_price,close_price,outcome,won
2026-08-28T01:30:00+00:00,5,K2,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K7,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K1,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K4,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K8,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K5,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,5,K12,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,81149.99,UP,0
2026-08-28T01:30:00+00:00,15,K2,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K7,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K1,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K6,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K10,UP,2026-08-28T01:33:06.111269+00:00,187,81130.97,80844.03,DOWN,0
2026-08-28T01:30:00+00:00,15,K9,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K4,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K3,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K8,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K5,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:30:00+00:00,15,K12,DOWN,2026-08-28T01:30:01.558501+00:00,2,81130.97,80844.03,DOWN,1
2026-08-28T01:35:00+00:00,5,K2,DOWN,2026-08-28T01:35:01.412972+00:00,2,81150.0,80919.99,DOWN,1
2026-08-28T01:35:00+00:00,5,K12,DOWN,2026-08-28T01:35:01.412972+00:00,2,81150.0,80919.99,DOWN,1
2026-08-28T01:40:00+00:00,5,K9,UP,2026-08-28T01:40:01.450014+00:00,2,80920.0,80844.03,DOWN,0
2026-08-28T01:40:00+00:00,5,K4,UP,2026-08-28T01:40:01.450014+00:00,2,80920.0,80844.03,DOWN,0
2026-08-28T01:45:00+00:00,15,K2,DOWN,2026-08-28T01:45:01.506895+00:00,2,80844.03,80500.38,DOWN,1
2026-08-28T01:45:00+00:00,15,K10,DOWN,2026-08-28T01:48:06.823922+00:00,187,80844.03,80500.38,DOWN,1
2026-08-28T01:45:00+00:00,15,K11,DOWN,2026-08-28T01:50:01.464478+00:00,302,80844.03,80500.38,DOWN,1
2026-08-28T01:45:00+00:00,15,K9,UP,2026-08-28T01:45:01.506895+00:00,2,80844.03,80500.38,DOWN,0
2026-08-28T01:45:00+00:00,15,K4,UP,2026-08-28T01:45:01.506895+00:00,2,80844.03,80500.38,DOWN,0
2026-08-28T01:50:00+00:00,5,K11,DOWN,2026-08-28T01:52:04.924316+00:00,125,80706.1,80618.99,DOWN,1
2026-08-28T01:50:00+00:00,5,K9,UP,2026-08-28T01:50:01.464478+00:00,2,80706.1,80618.99,DOWN,0
2026-08-28T01:50:00+00:00,5,K4,UP,2026-08-28T01:50:01.464478+00:00,2,80706.1,80618.99,DOWN,0
2026-08-28T01:55:00+00:00,5,K11,DOWN,2026-08-28T01:57:02.629215+00:00,123,80618.99,80500.38,DOWN,1
2026-08-28T02:00:00+00:00,5,K10,DOWN,2026-08-28T02:01:04.159446+00:00,65,80500.38,80428.45,DOWN,1
2026-08-28T02:00:00+00:00,5,K9,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80428.45,DOWN,0
2026-08-28T02:00:00+00:00,5,K4,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80428.45,DOWN,0
2026-08-28T02:00:00+00:00,5,K5,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80428.45,DOWN,0
2026-08-28T02:00:00+00:00,15,K10,DOWN,2026-08-28T02:03:07.079299+00:00,188,80500.38,80235.83,DOWN,1
2026-08-28T02:00:00+00:00,15,K9,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80235.83,DOWN,0
2026-08-28T02:00:00+00:00,15,K4,UP,2026-08-28T02:00:01.903272+00:00,2,80500.38,80235.83,DOWN,0
2026-08-28T02:05:00+00:00,5,K5,UP,2026-08-28T02:05:01.477722+00:00,2,80428.91,80424.0,DOWN,0
2026-08-28T02:10:00+00:00,5,K11,DOWN,2026-08-28T02:12:04.302302+00:00,125,80424.0,80235.83,DOWN,1
2026-08-28T02:10:00+00:00,5,K8,UP,2026-08-28T02:10:01.509892+00:00,2,80424.0,80235.83,DOWN,0
2026-08-28T02:10:00+00:00,5,K5,UP,2026-08-28T02:10:01.509892+00:00,2,80424.0,80235.83,DOWN,0
2026-08-28T02:15:00+00:00,5,K2,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K10,DOWN,2026-08-28T02:16:03.805852+00:00,64,80235.83,80116.92,DOWN,1
2026-08-28T02:15:00+00:00,5,K11,DOWN,2026-08-28T02:16:46.282527+00:00,107,80235.83,80116.92,DOWN,1
2026-08-28T02:15:00+00:00,5,K9,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K4,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K8,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,5,K5,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,80116.92,DOWN,0
2026-08-28T02:15:00+00:00,15,K10,DOWN,2026-08-28T02:18:07.616789+00:00,188,80235.83,79917.89,DOWN,1
2026-08-28T02:15:00+00:00,15,K9,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,79917.89,DOWN,0
2026-08-28T02:15:00+00:00,15,K4,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,79917.89,DOWN,0
2026-08-28T02:15:00+00:00,15,K5,UP,2026-08-28T02:15:01.519538+00:00,2,80235.83,79917.89,DOWN,0
2026-08-28T02:20:00+00:00,5,K2,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K9,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K4,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K8,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:20:00+00:00,5,K5,UP,2026-08-28T02:20:01.468861+00:00,2,80116.92,80069.99,DOWN,0
2026-08-28T02:25:00+00:00,5,K2,UP,2026-08-28T02:25:01.499531+00:00,2,80069.99,79917.89,DOWN,0
2026-08-28T02:25:00+00:00,5,K8,UP,2026-08-28T02:25:01.499531+00:00,2,80069.99,79917.89,DOWN,0
2026-08-28T02:25:00+00:00,5,K5,UP,2026-08-28T02:25:01.499531+00:00,2,80069.99,79917.89,DOWN,0
2026-08-28T02:30:00+00:00,5,K2,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K1,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K10,DOWN,2026-08-28T02:31:04.192686+00:00,65,79917.88,80052.18,UP,0
2026-08-28T02:30:00+00:00,5,K9,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K4,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K8,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K5,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,5,K12,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80052.18,UP,1
2026-08-28T02:30:00+00:00,15,K2,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K11,UP,2026-08-28T02:35:01.467501+00:00,302,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K9,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K4,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K8,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:30:00+00:00,15,K5,UP,2026-08-28T02:30:01.524419+00:00,2,79917.88,80037.99,UP,1
2026-08-28T02:35:00+00:00,5,K9,DOWN,2026-08-28T02:35:01.467501+00:00,2,80052.18,80082.33,UP,0
2026-08-28T02:35:00+00:00,5,K4,DOWN,2026-08-28T02:35:01.467501+00:00,2,80052.18,80082.33,UP,0
2026-08-28T02:35:00+00:00,5,K5,UP,2026-08-28T02:35:01.467501+00:00,2,80052.18,80082.33,UP,1
2026-08-28T02:40:00+00:00,5,K5,UP,2026-08-28T02:40:01.470276+00:00,2,80082.32,80037.99,DOWN,0
2026-08-28T02:45:00+00:00,5,K10,DOWN,2026-08-28T02:46:03.810823+00:00,64,80038.0,79913.6,DOWN,1
2026-08-28T02:45:00+00:00,5,K11,DOWN,2026-08-28T02:46:45.923444+00:00,106,80038.0,79913.6,DOWN,1
2026-08-28T02:45:00+00:00,5,K5,UP,2026-08-28T02:45:01.500482+00:00,2,80038.0,79913.6,DOWN,0
2026-08-28T02:45:00+00:00,15,K11,DOWN,2026-08-28T02:50:01.500099+00:00,302,80038.0,79926.11,DOWN,1
2026-08-28T02:45:00+00:00,15,K5,UP,2026-08-28T02:45:01.500482+00:00,2,80038.0,79926.11,DOWN,0
2026-08-28T02:50:00+00:00,5,K10,DOWN,2026-08-28T02:51:03.578342+00:00,64,79913.6,79920.9,UP,0
2026-08-28T02:50:00+00:00,5,K11,DOWN,2026-08-28T02:51:46.339077+00:00,107,79913.6,79920.9,UP,0
2026-08-28T02:50:00+00:00,5,K9,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:50:00+00:00,5,K4,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:50:00+00:00,5,K8,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:50:00+00:00,5,K5,UP,2026-08-28T02:50:01.500099+00:00,2,79913.6,79920.9,UP,1
2026-08-28T02:55:00+00:00,5,K5,UP,2026-08-28T02:55:01.477620+00:00,2,79920.9,79926.11,UP,1
2026-08-28T03:00:00+00:00,5,K5,UP,2026-08-28T03:00:01.700285+00:00,2,79926.11,79888.0,DOWN,0
2026-08-28T03:00:00+00:00,15,K5,UP,2026-08-28T03:00:01.700285+00:00,2,79926.11,79876.0,DOWN,0
2026-08-28T03:05:00+00:00,5,K10,UP,2026-08-28T03:06:02.981337+00:00,63,79887.99,79813.79,DOWN,0
2026-08-28T03:05:00+00:00,5,K8,UP,2026-08-28T03:05:01.503921+00:00,2,79887.99,79813.79,DOWN,0
2026-08-28T03:05:00+00:00,5,K5,UP,2026-08-28T03:05:01.503921+00:00,2,79887.99,79813.79,DOWN,0
2026-08-28T03:10:00+00:00,5,K8,UP,2026-08-28T03:10:01.494176+00:00,2,79813.8,79876.0,UP,1
2026-08-28T03:10:00+00:00,5,K5,UP,2026-08-28T03:10:01.494176+00:00,2,79813.8,79876.0,UP,1
2026-08-28T03:10:00+00:00,5,K12,UP,2026-08-28T03:10:01.494176+00:00,2,79813.8,79876.0,UP,1
2026-08-28T03:15:00+00:00,5,K5,UP,2026-08-28T03:15:01.479131+00:00,2,79876.0,80009.99,UP,1
2026-08-28T03:15:00+00:00,15,K11,UP,2026-08-28T03:20:01.480411+00:00,302,79876.0,79910.0,UP,1
2026-08-28T03:15:00+00:00,15,K8,UP,2026-08-28T03:15:01.479131+00:00,2,79876.0,79910.0,UP,1
2026-08-28T03:15:00+00:00,15,K5,UP,2026-08-28T03:15:01.479131+00:00,2,79876.0,79910.0,UP,1
2026-08-28T03:20:00+00:00,5,K9,DOWN,2026-08-28T03:20:01.480411+00:00,2,80009.99,80049.66,UP,0
2026-08-28T03:20:00+00:00,5,K4,DOWN,2026-08-28T03:20:01.480411+00:00,2,80009.99,80049.66,UP,0
2026-08-28T03:30:00+00:00,5,K10,UP,2026-08-28T03:31:03.842856+00:00,64,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K11,UP,2026-08-28T03:31:45.918685+00:00,106,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K9,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K4,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,5,K5,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79925.0,UP,1
2026-08-28T03:30:00+00:00,15,K5,UP,2026-08-28T03:30:01.525586+00:00,2,79910.01,79814.57,DOWN,0
2026-08-28T03:40:00+00:00,5,K5,UP,2026-08-28T03:40:01.457609+00:00,2,79866.0,79814.57,DOWN,0
2026-08-28T03:45:00+00:00,5,K5,UP,2026-08-28T03:45:01.516450+00:00,2,79814.56,79826.07,UP,1
2026-08-28T03:45:00+00:00,15,K8,UP,2026-08-28T03:45:01.516450+00:00,2,79814.56,79810.49,DOWN,0
2026-08-28T03:45:00+00:00,15,K5,UP,2026-08-28T03:45:01.516450+00:00,2,79814.56,79810.49,DOWN,0
2026-08-28T03:50:00+00:00,5,K5,UP,2026-08-28T03:50:01.470898+00:00,2,79826.08,79844.69,UP,1
2026-08-28T04:00:00+00:00,15,K8,UP,2026-08-28T04:00:01.705745+00:00,2,79810.48,79844.69,UP,1
2026-08-28T04:00:00+00:00,15,K5,UP,2026-08-28T04:00:01.705745+00:00,2,79810.48,79844.69,UP,1
2026-08-28T04:05:00+00:00,5,K2,UP,2026-08-28T04:05:01.485745+00:00,2,79775.06,79639.3,DOWN,0
2026-08-28T04:05:00+00:00,5,K10,DOWN,2026-08-28T04:06:03.584307+00:00,64,79775.06,79639.3,DOWN,1
2026-08-28T04:05:00+00:00,5,K5,UP,2026-08-28T04:05:01.485745+00:00,2,79775.06,79639.3,DOWN,0
2026-08-28T04:10:00+00:00,5,K2,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K7,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K1,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K6,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K10,UP,2026-08-28T04:11:03.092712+00:00,64,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K11,UP,2026-08-28T04:11:45.855172+00:00,106,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K9,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K4,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K3,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K8,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K5,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:10:00+00:00,5,K12,UP,2026-08-28T04:10:01.484077+00:00,2,79639.3,79844.69,UP,1
2026-08-28T04:15:00+00:00,5,K10,UP,2026-08-28T04:16:04.158270+00:00,65,79844.68,79903.26,UP,1
2026-08-28T04:15:00+00:00,5,K11,UP,2026-08-28T04:16:46.653491+00:00,107,79844.68,79903.26,UP,1
2026-08-28T04:15:00+00:00,5,K9,DOWN,2026-08-28T04:15:01.754196+00:00,2,79844.68,79903.26,UP,0
2026-08-28T04:15:00+00:00,5,K4,DOWN,2026-08-28T04:15:01.754196+00:00,2,79844.68,79903.26,UP,0
2026-08-28T04:15:00+00:00,15,K10,UP,2026-08-28T04:18:08.024422+00:00,189,79844.68,79816.01,DOWN,0
2026-08-28T04:15:00+00:00,15,K5,UP,2026-08-28T04:15:01.754196+00:00,2,79844.68,79816.01,DOWN,0
2026-08-28T04:30:00+00:00,15,K5,UP,2026-08-28T04:30:01.536243+00:00,2,79816.0,79705.26,DOWN,0
2026-08-28T04:40:00+00:00,5,K2,UP,2026-08-28T04:40:01.549433+00:00,2,79636.53,79705.26,UP,1
2026-08-28T04:40:00+00:00,5,K7,UP,2026-08-28T04:40:01.549433+00:00,2,79636.53,79705.26,UP,1
2026-08-28T04:40:00+00:00,5,K11,UP,2026-08-28T04:41:44.323432+00:00,105,79636.53,79705.26,UP,1
2026-08-28T04:40:00+00:00,5,K4,UP,2026-08-28T04:40:01.549433+00:00,2,79636.53,79705.26,UP,1
2026-08-28T04:40:00+00:00,5,K8,UP,2026-08-28T04:40:01.549433+00:00,2,79636.53,79705.26,UP,1
2026-08-28T04:40:00+00:00,5,K5,UP,2026-08-28T04:40:01.549433+00:00,2,79636.53,79705.26,UP,1
2026-08-28T04:45:00+00:00,15,K8,UP,2026-08-28T04:45:01.525812+00:00,2,79705.26,79643.81,DOWN,0
2026-08-28T04:45:00+00:00,15,K5,UP,2026-08-28T04:45:01.525812+00:00,2,79705.26,79643.81,DOWN,0
2026-08-28T04:50:00+00:00,5,K2,UP,2026-08-28T04:50:01.466666+00:00,2,79630.0,79658.06,UP,1
2026-08-28T04:50:00+00:00,5,K8,UP,2026-08-28T04:50:01.466666+00:00,2,79630.0,79658.06,UP,1
2026-08-28T04:50:00+00:00,5,K5,UP,2026-08-28T04:50:01.466666+00:00,2,79630.0,79658.06,UP,1
2026-08-28T04:55:00+00:00,5,K5,UP,2026-08-28T04:55:01.624098+00:00,2,79658.05,79643.81,DOWN,0
2026-08-28T05:00:00+00:00,5,K8,UP,2026-08-28T05:00:01.743413+00:00,2,79643.8,79710.04,UP,1
2026-08-28T05:00:00+00:00,5,K5,UP,2026-08-28T05:00:01.743413+00:00,2,79643.8,79710.04,UP,1
2026-08-28T05:00:00+00:00,15,K8,UP,2026-08-28T05:00:01.743413+00:00,2,79643.8,79634.0,DOWN,0
2026-08-28T05:00:00+00:00,15,K5,UP,2026-08-28T05:00:01.743413+00:00,2,79643.8,79634.0,DOWN,0
2026-08-28T05:10:00+00:00,5,K2,UP,2026-08-28T05:10:01.539914+00:00,2,79570.0,79634.0,UP,1
2026-08-28T05:10:00+00:00,5,K9,UP,2026-08-28T05:10:01.539914+00:00,2,79570.0,79634.0,UP,1
2026-08-28T05:10:00+00:00,5,K4,UP,2026-08-28T05:10:01.539914+00:00,2,79570.0,79634.0,UP,1
2026-08-28T05:10:00+00:00,5,K8,UP,2026-08-28T05:10:01.539914+00:00,2,79570.0,79634.0,UP,1
2026-08-28T05:10:00+00:00,5,K5,UP,2026-08-28T05:10:01.539914+00:00,2,79570.0,79634.0,UP,1
2026-08-28T05:15:00+00:00,5,K5,UP,2026-08-28T05:15:01.551254+00:00,2,79634.0,79630.0,DOWN,0
2026-08-28T05:15:00+00:00,15,K8,UP,2026-08-28T05:15:01.551254+00:00,2,79634.0,79731.5,UP,1
2026-08-28T05:15:00+00:00,15,K5,UP,2026-08-28T05:15:01.551254+00:00,2,79634.0,79731.5,UP,1
2026-08-28T05:20:00+00:00,5,K5,UP,2026-08-28T05:20:01.459510+00:00,2,79630.01,79636.89,UP,1
2026-08-28T05:25:00+00:00,5,K5,UP,2026-08-28T05:25:01.482026+00:00,2,79636.9,79731.5,UP,1
2026-08-28T05:30:00+00:00,15,K8,UP,2026-08-28T05:30:01.543644+00:00,2,79731.49,79806.23,UP,1
2026-08-28T05:30:00+00:00,15,K5,UP,2026-08-28T05:30:01.543644+00:00,2,79731.49,79806.23,UP,1
2026-08-28T05:45:00+00:00,15,K5,UP,2026-08-28T05:45:01.494895+00:00,2,79806.23,79686.0,DOWN,0
2026-08-28T05:55:00+00:00,5,K10,DOWN,2026-08-28T05:56:01.868365+00:00,62,79800.66,79686.0,DOWN,1
2026-08-28T05:55:00+00:00,5,K11,DOWN,2026-08-28T05:56:43.119629+00:00,104,79800.66,79686.0,DOWN,1
2026-08-28T06:00:00+00:00,5,K10,UP,2026-08-28T06:01:04.180535+00:00,65,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,5,K11,UP,2026-08-28T06:01:46.567368+00:00,107,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,5,K9,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,5,K4,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79836.14,UP,1
2026-08-28T06:00:00+00:00,15,K10,UP,2026-08-28T06:03:07.905922+00:00,188,79686.0,79903.26,UP,1
2026-08-28T06:00:00+00:00,15,K11,UP,2026-08-28T06:05:01.514904+00:00,302,79686.0,79903.26,UP,1
2026-08-28T06:00:00+00:00,15,K8,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79903.26,UP,1
2026-08-28T06:00:00+00:00,15,K5,UP,2026-08-28T06:00:01.670646+00:00,2,79686.0,79903.26,UP,1
2026-08-28T06:05:00+00:00,5,K9,DOWN,2026-08-28T06:05:01.514904+00:00,2,79836.15,79885.12,UP,0
2026-08-28T06:05:00+00:00,5,K4,DOWN,2026-08-28T06:05:01.514904+00:00,2,79836.15,79885.12,UP,0
2026-08-28T06:05:00+00:00,5,K5,DOWN,2026-08-28T06:05:01.514904+00:00,2,79836.15,79885.12,UP,0
2026-08-28T06:10:00+00:00,5,K2,DOWN,2026-08-28T06:10:01.485958+00:00,2,79885.13,79903.26,UP,0
2026-08-28T06:10:00+00:00,5,K8,DOWN,2026-08-28T06:10:01.485958+00:00,2,79885.13,79903.26,UP,0
2026-08-28T06:10:00+00:00,5,K5,DOWN,2026-08-28T06:10:01.485958+00:00,2,79885.13,79903.26,UP,0
2026-08-28T06:15:00+00:00,5,K2,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79861.85,DOWN,1
2026-08-28T06:15:00+00:00,5,K8,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79861.85,DOWN,1
2026-08-28T06:15:00+00:00,5,K5,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79861.85,DOWN,1
2026-08-28T06:15:00+00:00,15,K9,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79827.15,DOWN,1
2026-08-28T06:15:00+00:00,15,K4,DOWN,2026-08-28T06:15:01.530669+00:00,2,79903.26,79827.15,DOWN,1
2026-08-28T06:15:00+00:00,15,K5,UP,2026-08-28T06:15:01.530669+00:00,2,79903.26,79827.15,DOWN,0
2026-08-28T06:20:00+00:00,5,K5,DOWN,2026-08-28T06:20:01.648756+00:00,2,79861.86,79844.78,DOWN,1
2026-08-28T06:25:00+00:00,5,K5,DOWN,2026-08-28T06:25:01.649970+00:00,2,79844.79,79827.15,DOWN,1
2026-08-28T06:30:00+00:00,15,K5,UP,2026-08-28T06:30:01.693989+00:00,2,79827.14,79861.98,UP,1
2026-08-28T06:40:00+00:00,5,K10,DOWN,2026-08-28T06:41:03.034003+00:00,64,79859.37,79861.98,UP,0
2026-08-28T06:40:00+00:00,5,K5,DOWN,2026-08-28T06:40:01.458072+00:00,2,79859.37,79861.98,UP,0
2026-08-28T06:45:00+00:00,5,K5,DOWN,2026-08-28T06:45:01.535038+00:00,2,79861.99,79960.0,UP,0
2026-08-28T06:50:00+00:00,5,K2,DOWN,2026-08-28T06:50:01.511979+00:00,2,79960.0,79957.04,DOWN,1
2026-08-28T06:50:00+00:00,5,K8,DOWN,2026-08-28T06:50:01.511979+00:00,2,79960.0,79957.04,DOWN,1
2026-08-28T06:50:00+00:00,5,K5,DOWN,2026-08-28T06:50:01.511979+00:00,2,79960.0,79957.04,DOWN,1
2026-08-28T06:55:00+00:00,5,K2,DOWN,2026-08-28T06:55:01.459607+00:00,2,79957.04,79904.21,DOWN,1
2026-08-28T06:55:00+00:00,5,K8,DOWN,2026-08-28T06:55:01.459607+00:00,2,79957.04,79904.21,DOWN,1
2026-08-28T06:55:00+00:00,5,K5,DOWN,2026-08-28T06:55:01.459607+00:00,2,79957.04,79904.21,DOWN,1
2026-08-28T07:00:00+00:00,15,K11,DOWN,2026-08-28T07:05:01.544158+00:00,302,79904.21,79687.62,DOWN,1
2026-08-28T07:05:00+00:00,5,K9,UP,2026-08-28T07:05:01.544158+00:00,2,79770.25,79690.19,DOWN,0
2026-08-28T07:05:00+00:00,5,K4,UP,2026-08-28T07:05:01.544158+00:00,2,79770.25,79690.19,DOWN,0
2026-08-28T07:10:00+00:00,5,K2,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:10:00+00:00,5,K7,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:10:00+00:00,5,K4,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:10:00+00:00,5,K5,UP,2026-08-28T07:10:01.517028+00:00,2,79690.18,79687.62,DOWN,0
2026-08-28T07:15:00+00:00,5,K2,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79720.87,UP,1
2026-08-28T07:15:00+00:00,5,K10,UP,2026-08-28T07:16:04.298677+00:00,65,79687.62,79720.87,UP,1
2026-08-28T07:15:00+00:00,5,K5,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79720.87,UP,1
2026-08-28T07:15:00+00:00,15,K9,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79805.27,UP,1
2026-08-28T07:15:00+00:00,15,K4,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79805.27,UP,1
2026-08-28T07:15:00+00:00,15,K5,UP,2026-08-28T07:15:01.595808+00:00,2,79687.62,79805.27,UP,1
2026-08-28T07:25:00+00:00,5,K5,UP,2026-08-28T07:25:01.469185+00:00,2,79705.37,79805.27,UP,1
2026-08-28T07:40:00+00:00,5,K2,UP,2026-08-28T07:40:01.640273+00:00,2,79677.35,79578.15,DOWN,0
2026-08-28T07:40:00+00:00,5,K8,UP,2026-08-28T07:40:01.640273+00:00,2,79677.35,79578.15,DOWN,0
